月の出,月の入,月齢
20:27,7:16,17.7
20:51,8:17,18.7
21:16,9:20,19.7
21:43,10:24,20.7
22:14,11:31,21.7
22:51,12:41,22.7
23:37,13:53,23.7
--:--,15:05,24.7
0:33,16:11,25.7
1:40,17:09,26.7
2:54,17:56,27.7
4:10,18:35,28.7
5:24,19:08,0.4
6:35,19:36,1.4
7:43,20:02,2.4
8:48,20:28,3.4
9:52,20:55,4.4
10:55,21:23,5.4
11:57,21:55,6.4
12:58,22:32,7.4
13:57,23:15,8.4
14:53,--:--,9.4
15:42,0:05,10.4
16:26,1:00,11.4
17:03,1:59,12.4
17:36,3:01,13.4
18:04,4:04,14.4
18:30,5:06,15.4
18:55,6:09,16.4
19:20,7:12,17.4
19:47,8:16,18.4
