月の出,月の入,月齢
10:12,22:46,  5.7
11:12,23:07,  6.7
12:11,23:29,  7.7
13:11,23:52,  8.7
14:11,--:--,  9.7
15:13, 0:18, 10.7
16:15, 0:49, 11.7
17:16, 1:26, 12.7
18:12, 2:12, 13.7
19:02, 3:06, 14.7
19:45, 4:08, 15.7
20:21, 5:15, 16.7
20:52, 6:24, 17.7
21:19, 7:34, 18.7
21:44, 8:42, 19.7
22:08, 9:51, 20.7
22:34,11:00, 21.7
23:02,12:11, 22.7
23:36,13:25, 23.7
--:--,14:41, 24.7
 0:17,15:55, 25.7
 1:09,17:04, 26.7
 2:10,18:03, 27.7
 3:20,18:51, 28.7
 4:33,19:29,  0.3
 5:44,19:59,  1.3
 6:53,20:25,  2.3
 7:57,20:48,  3.3
 8:59,21:10,  4.3
 9:59,21:31,  5.3
10:59,21:53,  6.3
