月の出,月の入,月齢
 6:58,22:56,  3.3
 8:03,23:50,  4.3
 9:12,--:--,  5.3
10:22, 0:32,  6.3
11:28, 1:06,  7.3
12:32, 1:34,  8.3
13:33, 1:57,  9.3
14:31, 2:18, 10.3
15:30, 2:39, 11.3
16:28, 3:00, 12.3
17:28, 3:22, 13.3
18:30, 3:46, 14.3
19:32, 4:16, 15.3
20:33, 4:50, 16.3
21:31, 5:33, 17.3
22:23, 6:23, 18.3
23:07, 7:21, 19.3
23:45, 8:25, 20.3
--:--, 9:33, 21.3
 0:17,10:41, 22.3
 0:46,11:50, 23.3
 1:12,13:00, 24.3
 1:37,14:11, 25.3
 2:03,15:25, 26.3
 2:32,16:43, 27.3
 3:06,18:03, 28.3
 3:48,19:23, 29.3
 4:40,20:35,  1.0
 5:42,21:37,  2.0
 6:52,22:26,  3.0
 8:04,23:04,  4.0
