月の出,月の入,月齢
 8:23,20:07,  2.6
 8:49,21:19,  3.6
 9:14,22:31,  4.6
 9:41,23:44,  5.6
10:12,--:--,  6.6
10:49, 0:58,  7.6
11:33, 2:11,  8.6
12:26, 3:21,  9.6
13:27, 4:22, 10.6
14:34, 5:14, 11.6
15:43, 5:55, 12.6
16:50, 6:29, 13.6
17:54, 6:56, 14.6
18:56, 7:20, 15.6
19:56, 7:42, 16.6
20:54, 8:03, 17.6
21:53, 8:23, 18.6
22:53, 8:45, 19.6
23:55, 9:10, 20.6
--:--, 9:39, 21.6
 0:57,10:14, 22.6
 1:59,10:57, 23.6
 2:59,11:50, 24.6
 3:53,12:52, 25.6
 4:40,14:02, 26.6
 5:19,15:15, 27.6
 5:53,16:30, 28.6
 6:22,17:45,  0.1
