月の出,月の入,月齢
14:11, 0:36, 10.6
14:36, 1:45, 11.6
15:02, 2:56, 12.6
15:31, 4:10, 13.6
16:04, 5:27, 14.6
16:44, 6:48, 15.6
17:33, 8:09, 16.6
18:34, 9:25, 17.6
19:43,10:30, 18.6
20:55,11:23, 19.6
22:07,12:04, 20.6
23:15,12:36, 21.6
--:--,13:03, 22.6
 0:20,13:27, 23.6
 1:21,13:48, 24.6
 2:21,14:09, 25.6
 3:20,14:31, 26.6
 4:20,14:55, 27.6
 5:21,15:22, 28.6
 6:22,15:54, 29.6
 7:23,16:32,  0.8
 8:22,17:17,  1.8
 9:15,18:10,  2.8
10:02,19:09,  3.8
10:42,20:12,  4.8
11:16,21:17,  5.8
11:45,22:22,  6.8
12:12,23:29,  7.8
12:36,--:--,  8.8
13:01, 0:36,  9.8
