月の出,月の入,月齢
13:27, 1:45, 10.8
13:56, 2:58, 11.8
14:32, 4:16, 12.8
15:16, 5:36, 13.8
16:12, 6:56, 14.8
17:19, 8:08, 15.8
18:33, 9:09, 16.8
19:48, 9:57, 17.8
21:00,10:34, 18.8
22:08,11:04, 19.8
23:12,11:29, 20.8
--:--,11:52, 21.8
 0:14,12:14, 22.8
 1:14,12:35, 23.8
 2:13,12:59, 24.8
 3:14,13:25, 25.8
 4:15,13:55, 26.8
 5:16,14:31, 27.8
 6:15,15:14, 28.8
 7:11,16:05,  0.1
 8:00,17:03,  1.1
 8:42,18:05,  2.1
 9:18,19:10,  3.1
 9:48,20:15,  4.1
10:15,21:20,  5.1
10:39,22:26,  6.1
11:03,23:32,  7.1
11:27,--:--,  8.1
11:54, 0:41,  9.1
12:26, 1:53, 10.1
13:04, 3:09, 11.1
