月の出,月の入,月齢
 9:14,23:35,  5.0
10:21,--:--,  6.0
11:24, 0:00,  7.0
12:24, 0:22,  8.0
13:22, 0:43,  9.0
14:21, 1:04, 10.0
15:20, 1:26, 11.0
16:21, 1:50, 12.0
17:23, 2:17, 13.0
18:25, 2:50, 14.0
19:24, 3:30, 15.0
20:19, 4:19, 16.0
21:06, 5:15, 17.0
21:46, 6:18, 18.0
22:20, 7:25, 19.0
22:49, 8:33, 20.0
23:15, 9:42, 21.0
23:39,10:50, 22.0
--:--,11:58, 23.0
 0:04,13:09, 24.0
 0:31,14:22, 25.0
 1:02,15:39, 26.0
 1:39,16:57, 27.0
 2:25,18:12, 28.0
 3:22,19:19, 29.0
 4:29,20:14,  0.7
 5:41,20:58,  1.7
 6:54,21:32,  2.7
 8:04,22:00,  3.7
 9:10,22:24,  4.7
