月の出,月の入,月齢
 6:49,18:59,  1.1
 7:15,20:14,  2.1
 7:42,21:30,  3.1
 8:13,22:46,  4.1
 8:48,--:--,  5.1
 9:30, 0:02,  6.1
10:21, 1:14,  7.1
11:20, 2:18,  8.1
12:25, 3:12,  9.1
13:33, 3:56, 10.1
14:39, 4:31, 11.1
15:44, 5:00, 12.1
16:46, 5:24, 13.1
17:46, 5:46, 14.1
18:45, 6:07, 15.1
19:44, 6:28, 16.1
20:43, 6:49, 17.1
21:44, 7:13, 18.1
22:46, 7:40, 19.1
23:48, 8:12, 20.1
--:--, 8:51, 21.1
 0:48, 9:39, 22.1
 1:43,10:36, 23.1
 2:31,11:41, 24.1
 3:13,12:51, 25.1
 3:48,14:04, 26.1
 4:19,15:17, 27.1
 4:47,16:32, 28.1
 5:13,17:47, 29.1
 5:40,19:04,  0.7
 6:10,20:23,  1.7
