月の出,月の入,月齢
 6:56,19:08,  1.1
 7:25,20:19,  2.1
 7:54,21:32,  3.1
 8:27,22:46,  4.1
 9:05,23:59,  5.1
 9:49,--:--,  6.1
10:42, 1:10,  7.1
11:41, 2:14,  8.1
12:45, 3:08,  9.1
13:51, 3:53, 10.1
14:55, 4:31, 11.1
15:57, 5:02, 12.1
16:57, 5:29, 13.1
17:55, 5:53, 14.1
18:51, 6:15, 15.1
19:48, 6:38, 16.1
20:46, 7:02, 17.1
21:44, 7:27, 18.1
22:44, 7:56, 19.1
23:44, 8:31, 20.1
--:--, 9:11, 21.1
 0:43,10:00, 22.1
 1:38,10:57, 23.1
 2:28,12:00, 24.1
 3:11,13:08, 25.1
 3:49,14:19, 26.1
 4:22,15:30, 27.1
 4:52,16:42, 28.1
 5:21,17:54, 29.1
 5:51,19:08,  0.7
 6:23,20:24,  1.7
