月の出,月の入,月齢
13:38, 1:51, 10.8
14:10, 3:02, 11.8
14:48, 4:16, 12.8
15:35, 5:34, 13.8
16:32, 6:52, 14.8
17:39, 8:04, 15.8
18:52, 9:06, 16.8
20:05, 9:55, 17.8
21:15,10:35, 18.8
22:21,11:07, 19.8
23:22,11:35, 20.8
--:--,12:00, 21.8
 0:21,12:23, 22.8
 1:19,12:47, 23.8
 2:17,13:12, 24.8
 3:15,13:40, 25.8
 4:14,14:13, 26.8
 5:13,14:50, 27.8
 6:11,15:35, 28.8
 7:06,16:26,  0.1
 7:56,17:23,  1.1
 8:39,18:24,  2.1
 9:17,19:27,  3.1
 9:49,20:30,  4.1
10:18,21:32,  5.1
10:45,22:35,  6.1
11:11,23:39,  7.1
11:38,--:--,  8.1
12:07, 0:45,  9.1
12:41, 1:55, 10.1
13:22, 3:09, 11.1
