月の出,月の入,月齢
 9:30,23:36,  5.0
10:34,--:--,  6.0
11:35, 0:04,  7.0
12:33, 0:29,  8.0
13:29, 0:52,  9.0
14:25, 1:14, 10.0
15:23, 1:38, 11.0
16:21, 2:04, 12.0
17:21, 2:34, 13.0
18:22, 3:09, 14.0
19:20, 3:50, 15.0
20:14, 4:39, 16.0
21:03, 5:36, 17.0
21:44, 6:38, 18.0
22:20, 7:43, 19.0
22:51, 8:49, 20.0
23:20, 9:54, 21.0
23:47,11:00, 22.0
--:--,12:06, 23.0
 0:14,13:14, 24.0
 0:43,14:25, 25.0
 1:17,15:39, 26.0
 1:56,16:55, 27.0
 2:45,18:09, 28.0
 3:43,19:15, 29.0
 4:49,20:11,  0.7
 6:00,20:57,  1.7
 7:11,21:33,  2.7
 8:18,22:04,  3.7
 9:22,22:30,  4.7
