月の出,月の入,月齢
12:01,22:33,  7.3
13:00,23:04,  8.3
14:00,23:41,  9.3
15:00,--:--, 10.3
15:58, 0:24, 11.3
16:51, 1:15, 12.3
17:38, 2:14, 13.3
18:19, 3:19, 14.3
18:54, 4:26, 15.3
19:25, 5:34, 16.3
19:53, 6:42, 17.3
20:20, 7:49, 18.3
20:48, 8:57, 19.3
21:19,10:06, 20.3
21:53,11:17, 21.3
22:34,12:30, 22.3
23:23,13:42, 23.3
--:--,14:51, 24.3
 0:20,15:52, 25.3
 1:26,16:43, 26.3
 2:35,17:26, 27.3
 3:44,18:01, 28.3
 4:50,18:30, 29.3
 5:54,18:56,  0.9
 6:54,19:20,  1.9
 7:53,19:44,  2.9
 8:51,20:08,  3.9
 9:50,20:34,  4.9
10:48,21:03,  5.9
11:48,21:37,  6.9
12:48,22:17,  7.9
