月の出,月の入,月齢
 7:00,21:41,  2.7
 7:43,22:56,  3.7
 8:34,--:--,  4.7
 9:33, 0:05,  5.7
10:37, 1:04,  6.7
11:43, 1:53,  7.7
12:48, 2:33,  8.7
13:51, 3:05,  9.7
14:51, 3:33, 10.7
15:49, 3:58, 11.7
16:45, 4:20, 12.7
17:41, 4:43, 13.7
18:38, 5:06, 14.7
19:37, 5:31, 15.7
20:36, 5:59, 16.7
21:36, 6:31, 17.7
22:35, 7:10, 18.7
23:31, 7:55, 19.7
--:--, 8:48, 20.7
 0:22, 9:48, 21.7
 1:06,10:53, 22.7
 1:45,12:00, 23.7
 2:18,13:08, 24.7
 2:49,14:18, 25.7
 3:18,15:28, 26.7
 3:47,16:40, 27.7
 4:17,17:55, 28.7
 4:52,19:13,  0.3
 5:32,20:31,  1.3
 6:21,21:46,  2.3
