月の出,月の入,月齢
 8:28,20:16,  2.6
 8:56,21:26,  3.6
 9:25,22:35,  4.6
 9:54,23:46,  5.6
10:28,--:--,  6.6
11:06, 0:57,  7.6
11:52, 2:09,  8.6
12:47, 3:17,  9.6
13:48, 4:18, 10.6
14:54, 5:10, 11.6
16:00, 5:54, 12.6
17:05, 6:29, 13.6
18:07, 6:59, 14.6
19:06, 7:25, 15.6
20:04, 7:49, 16.6
21:00, 8:12, 17.6
21:57, 8:34, 18.6
22:55, 8:59, 19.6
23:54, 9:26, 20.6
--:--, 9:57, 21.6
 0:55,10:33, 22.6
 1:55,11:18, 23.6
 2:54,12:11, 24.6
 3:49,13:13, 25.6
 4:37,14:21, 26.6
 5:18,15:32, 27.6
 5:54,16:44, 28.6
 6:26,17:56,  0.1
