月の出,月の入,月齢
 8:09,17:52,  1.2
 8:51,19:02,  2.2
 9:27,20:11,  3.2
 9:58,21:20,  4.2
10:26,22:27,  5.2
10:54,23:35,  6.2
11:22,--:--,  7.2
11:52, 0:43,  8.2
12:27, 1:54,  9.2
13:08, 3:06, 10.2
13:58, 4:18, 11.2
14:56, 5:26, 12.2
16:00, 6:25, 13.2
17:08, 7:16, 14.2
18:15, 7:57, 15.2
19:19, 8:30, 16.2
20:20, 8:59, 17.2
21:18, 9:24, 18.2
22:15, 9:47, 19.2
23:11,10:09, 20.2
--:--,10:33, 21.2
 0:08,10:58, 22.2
 1:06,11:26, 23.2
 2:07,12:00, 24.2
 3:09,12:41, 25.2
 4:10,13:30, 26.2
 5:08,14:28, 27.2
 6:01,15:34, 28.2
 6:46,16:44, 29.2
 7:25,17:56,  0.6
 7:58,19:07,  1.6
