月の出,月の入,月齢
 8:35,20:23,  2.6
 9:03,21:33,  3.6
 9:31,22:42,  4.6
10:00,23:53,  5.6
10:33,--:--,  6.6
11:12, 1:05,  7.6
11:58, 2:17,  8.6
12:52, 3:25,  9.6
13:53, 4:26, 10.6
14:59, 5:18, 11.6
16:06, 6:01, 12.6
17:11, 6:37, 13.6
18:13, 7:06, 14.6
19:13, 7:32, 15.6
20:10, 7:56, 16.6
21:07, 8:18, 17.6
22:04, 8:41, 18.6
23:02, 9:05, 19.6
--:--, 9:31, 20.6
 0:02,10:02, 21.6
 1:03,10:39, 22.6
 2:04,11:23, 23.6
 3:03,12:16, 24.6
 3:57,13:18, 25.6
 4:45,14:26, 26.6
 5:26,15:38, 27.6
 6:02,16:50, 28.6
 6:33,18:02,  0.1
