月の出,月の入,月齢
 7:06,21:49,  2.7
 7:48,23:04,  3.7
 8:39,--:--,  4.7
 9:38, 0:13,  5.7
10:42, 1:12,  6.7
11:49, 2:01,  7.7
12:54, 2:40,  8.7
13:57, 3:13,  9.7
14:57, 3:40, 10.7
15:55, 4:04, 11.7
16:52, 4:27, 12.7
17:48, 4:49, 13.7
18:46, 5:12, 14.7
19:44, 5:37, 15.7
20:44, 6:04, 16.7
21:44, 6:37, 17.7
22:44, 7:15, 18.7
23:40, 8:00, 19.7
--:--, 8:53, 20.7
 0:30, 9:53, 21.7
 1:14,10:58, 22.7
 1:52,12:06, 23.7
 2:26,13:14, 24.7
 2:56,14:24, 25.7
 3:25,15:35, 26.7
 3:53,16:47, 27.7
 4:23,18:03, 28.7
 4:58,19:21,  0.3
 5:38,20:39,  1.3
 6:26,21:54,  2.3
