月の出,月の入,月齢
13:54,23:09,  8.9
14:49,--:--,  9.9
15:38, 0:04, 10.9
16:21, 1:06, 11.9
16:58, 2:12, 12.9
17:30, 3:21, 13.9
18:00, 4:30, 14.9
18:28, 5:39, 15.9
18:56, 6:49, 16.9
19:25, 7:59, 17.9
19:59, 9:12, 18.9
20:38,10:27, 19.9
21:24,11:41, 20.9
22:20,12:52, 21.9
23:23,13:56, 22.9
--:--,14:49, 23.9
 0:30,15:33, 24.9
 1:39,16:10, 25.9
 2:45,16:40, 26.9
 3:49,17:06, 27.9
 4:50,17:30, 28.9
 5:50,17:53,  0.3
 6:48,18:17,  1.3
 7:46,18:42,  2.3
 8:45,19:09,  3.3
 9:45,19:41,  4.3
10:45,20:18,  5.3
11:44,21:01,  6.3
12:39,21:53,  7.3
13:30,22:50,  8.3
