月の出,月の入,月齢
 8:18,17:58,  1.2
 8:59,19:08,  2.2
 9:34,20:17,  3.2
10:05,21:26,  4.2
10:33,22:34,  5.2
11:00,23:42,  6.2
11:28,--:--,  7.2
11:58, 0:51,  8.2
12:32, 2:02,  9.2
13:13, 3:14, 10.2
14:03, 4:26, 11.2
15:01, 5:34, 12.2
16:06, 6:34, 13.2
17:14, 7:24, 14.2
18:21, 8:04, 15.2
19:25, 8:38, 16.2
20:26, 9:06, 17.2
21:25, 9:31, 18.2
22:22, 9:53, 19.2
23:18,10:16, 20.2
--:--,10:39, 21.2
 0:15,11:04, 22.2
 1:14,11:32, 23.2
 2:15,12:05, 24.2
 3:17,12:46, 25.2
 4:18,13:35, 26.2
 5:17,14:33, 27.2
 6:09,15:39, 28.2
 6:54,16:50, 29.2
 7:32,18:02,  0.6
 8:06,19:13,  1.6
