月の出,月の入,月齢
13:44, 1:58, 10.8
14:16, 3:09, 11.8
14:54, 4:24, 12.8
15:40, 5:43, 13.8
16:37, 7:01, 14.8
17:44, 8:13, 15.8
18:57, 9:14, 16.8
20:11,10:03, 17.8
21:21,10:42, 18.8
22:27,11:14, 19.8
23:29,11:42, 20.8
--:--,12:06, 21.8
 0:28,12:30, 22.8
 1:26,12:53, 23.8
 2:24,13:18, 24.8
 3:22,13:46, 25.8
 4:22,14:18, 26.8
 5:21,14:55, 27.8
 6:20,15:40, 28.8
 7:15,16:31,  0.1
 8:04,17:28,  1.1
 8:48,18:29,  2.1
 9:25,19:32,  3.1
 9:57,20:36,  4.1
10:26,21:39,  5.1
10:52,22:42,  6.1
11:18,23:46,  7.1
11:44,--:--,  8.1
12:13, 0:53,  9.1
12:46, 2:03, 10.1
13:27, 3:17, 11.1
