月の出,月の入,月齢
14:31, 1:06, 10.6
14:59, 2:12, 11.6
15:28, 3:19, 12.6
16:00, 4:30, 13.6
16:36, 5:44, 14.6
17:20, 7:01, 15.6
18:12, 8:19, 16.6
19:14, 9:34, 17.6
20:22,10:39, 18.6
21:32,11:33, 19.6
22:41,12:16, 20.6
23:46,12:52, 21.6
--:--,13:21, 22.6
 0:48,13:48, 23.6
 1:47,14:12, 24.6
 2:44,14:36, 25.6
 3:40,15:00, 26.6
 4:37,15:27, 27.6
 5:35,15:56, 28.6
 6:34,16:31, 29.6
 7:33,17:11,  0.8
 8:30,17:57,  1.8
 9:23,18:50,  2.8
10:11,19:48,  3.8
10:53,20:49,  4.8
11:29,21:51,  5.8
12:01,22:54,  6.8
12:30,23:57,  7.8
12:58,--:--,  8.8
13:25, 1:01,  9.8
