月の出,月の入,月齢
 7:11,19:24,  1.1
 7:41,20:35,  2.1
 8:11,21:47,  3.1
 8:45,23:00,  4.1
 9:23,--:--,  5.1
10:08, 0:13,  6.1
11:01, 1:23,  7.1
12:00, 2:26,  8.1
13:04, 3:21,  9.1
14:09, 4:07, 10.1
15:13, 4:44, 11.1
16:15, 5:16, 12.1
17:14, 5:43, 13.1
18:11, 6:08, 14.1
19:07, 6:31, 15.1
20:03, 6:54, 16.1
21:00, 7:18, 17.1
21:58, 7:45, 18.1
22:57, 8:14, 19.1
23:57, 8:49, 20.1
--:--, 9:30, 21.1
 0:56,10:19, 22.1
 1:51,11:16, 23.1
 2:40,12:19, 24.1
 3:24,13:27, 25.1
 4:02,14:37, 26.1
 4:36,15:47, 27.1
 5:07,16:58, 28.1
 5:37,18:10, 29.1
 6:07,19:23,  0.7
 6:40,20:39,  1.7
