月の出,月の入,月齢
 7:18,21:55,  2.7
 8:02,23:09,  3.7
 8:53,--:--,  4.7
 9:52, 0:17,  5.7
10:56, 1:17,  6.7
12:02, 2:06,  7.7
13:07, 2:46,  8.7
14:09, 3:19,  9.7
15:08, 3:47, 10.7
16:05, 4:13, 11.7
17:01, 4:36, 12.7
17:56, 4:59, 13.7
18:53, 5:23, 14.7
19:51, 5:48, 15.7
20:50, 6:17, 16.7
21:49, 6:49, 17.7
22:48, 7:28, 18.7
23:44, 8:14, 19.7
--:--, 9:07, 20.7
 0:34,10:07, 21.7
 1:19,11:11, 22.7
 1:58,12:18, 23.7
 2:32,13:26, 24.7
 3:04,14:34, 25.7
 3:33,15:44, 26.7
 4:03,16:55, 27.7
 4:34,18:10, 28.7
 5:09,19:27,  0.3
 5:51,20:45,  1.3
 6:40,21:59,  2.3
