月の出,月の入,月齢
13:55, 2:07, 10.8
14:27, 3:17, 11.8
15:06, 4:31, 12.8
15:54, 5:48, 13.8
16:51, 7:05, 14.8
17:58, 8:17, 15.8
19:11, 9:18, 16.8
20:24,10:08, 17.8
21:33,10:49, 18.8
22:38,11:21, 19.8
23:39,11:50, 20.8
--:--,12:15, 21.8
 0:37,12:39, 22.8
 1:34,13:04, 23.8
 2:31,13:29, 24.8
 3:29,13:58, 25.8
 4:27,14:31, 26.8
 5:26,15:09, 27.8
 6:24,15:54, 28.8
 7:19,16:45,  0.1
 8:09,17:42,  1.1
 8:52,18:43,  2.1
 9:30,19:45,  3.1
10:03,20:47,  4.1
10:33,21:49,  5.1
11:00,22:51,  6.1
11:27,23:55,  7.1
11:54,--:--,  8.1
12:24, 1:00,  9.1
12:58, 2:10, 10.1
13:40, 3:23, 11.1
