月の出,月の入,月齢
 8:21,20:03,  2.6
 8:45,21:16,  3.6
 9:10,22:29,  4.6
 9:36,23:44,  5.6
10:05,--:--,  6.6
10:41, 0:59,  7.6
11:24, 2:13,  8.6
12:17, 3:23,  9.6
13:18, 4:25, 10.6
14:26, 5:16, 11.6
15:35, 5:56, 12.6
16:43, 6:29, 13.6
17:49, 6:56, 14.6
18:52, 7:19, 15.6
19:52, 7:39, 16.6
20:52, 7:59, 17.6
21:52, 8:18, 18.6
22:53, 8:40, 19.6
23:56, 9:03, 20.6
--:--, 9:31, 21.6
 0:59,10:06, 22.6
 2:02,10:48, 23.6
 3:02,11:41, 24.6
 3:56,12:43, 25.6
 4:42,13:53, 26.6
 5:20,15:08, 27.6
 5:53,16:24, 28.6
 6:21,17:40,  0.1
