月の出,月の入,月齢
 8:14,17:25,  1.2
 8:53,18:38,  2.2
 9:26,19:51,  3.2
 9:53,21:03,  4.2
10:18,22:14,  5.2
10:42,23:26,  6.2
11:06,--:--,  7.2
11:33, 0:38,  8.2
12:04, 1:53,  9.2
12:42, 3:09, 10.2
13:29, 4:23, 11.2
14:26, 5:32, 12.2
15:31, 6:32, 13.2
16:41, 7:20, 14.2
17:51, 7:58, 15.2
18:59, 8:29, 16.2
20:03, 8:54, 17.2
21:05, 9:16, 18.2
22:05, 9:36, 19.2
23:04, 9:55, 20.2
--:--,10:15, 21.2
 0:04,10:38, 22.2
 1:06,11:03, 23.2
 2:09,11:34, 24.2
 3:14,12:12, 25.2
 4:17,13:00, 26.2
 5:15,13:58, 27.2
 6:07,15:05, 28.2
 6:49,16:19, 29.2
 7:25,17:34,  0.6
 7:55,18:49,  1.6
