月の出,月の入,月齢
14:11,23:21,  9.3
14:47,--:--, 10.3
15:18, 0:30, 11.3
15:45, 1:41, 12.3
16:10, 2:53, 13.3
16:35, 4:06, 14.3
17:01, 5:21, 15.3
17:30, 6:38, 16.3
18:04, 7:58, 17.3
18:46, 9:19, 18.3
19:38,10:37, 19.3
20:39,11:46, 20.3
21:48,12:44, 21.3
23:00,13:29, 22.3
--:--,14:05, 23.3
 0:10,14:33, 24.3
 1:17,14:58, 25.3
 2:21,15:19, 26.3
 3:24,15:39, 27.3
 4:25,15:59, 28.3
 5:25,16:21, 29.3
 6:27,16:44,  0.6
 7:29,17:12,  1.6
 8:32,17:44,  2.6
 9:33,18:24,  3.6
10:30,19:11,  4.6
11:22,20:06,  5.6
12:07,21:08,  6.6
12:44,22:13,  7.6
13:16,23:21,  8.6
13:44,--:--,  9.6
