月の出,月の入,月齢
 6:37,21:44,  2.7
 7:16,23:01,  3.7
 8:05,--:--,  4.7
 9:03, 0:12,  5.7
10:08, 1:11,  6.7
11:16, 1:58,  7.7
12:25, 2:34,  8.7
13:31, 3:04,  9.7
14:34, 3:29, 10.7
15:35, 3:50, 11.7
16:35, 4:10, 12.7
17:34, 4:29, 13.7
18:34, 4:49, 14.7
19:36, 5:11, 15.7
20:38, 5:36, 16.7
21:41, 6:05, 17.7
22:42, 6:41, 18.7
23:39, 7:25, 19.7
--:--, 8:18, 20.7
 0:28, 9:19, 21.7
 1:11,10:26, 22.7
 1:46,11:36, 23.7
 2:17,12:49, 24.7
 2:43,14:02, 25.7
 3:09,15:16, 26.7
 3:34,16:32, 27.7
 4:00,17:52, 28.7
 4:31,19:14,  0.3
 5:08,20:35,  1.3
 5:53,21:52,  2.3
