月の出,月の入,月齢
 7:50,23:18,  3.3
 8:55,--:--,  4.3
10:03, 0:13,  5.3
11:10, 0:57,  6.3
12:14, 1:33,  7.3
13:14, 2:03,  8.3
14:12, 2:29,  9.3
15:08, 2:53, 10.3
16:04, 3:16, 11.3
17:00, 3:40, 12.3
17:57, 4:04, 13.3
18:56, 4:32, 14.3
19:56, 5:03, 15.3
20:55, 5:40, 16.3
21:52, 6:24, 17.3
22:44, 7:15, 18.3
23:30, 8:13, 19.3
--:--, 9:16, 20.3
 0:10,10:20, 21.3
 0:45,11:26, 22.3
 1:16,12:32, 23.3
 1:45,13:39, 24.3
 2:13,14:47, 25.3
 2:42,15:58, 26.3
 3:15,17:12, 27.3
 3:52,18:29, 28.3
 4:37,19:46, 29.3
 5:32,20:57,  1.0
 6:35,21:59,  2.0
 7:44,22:50,  3.0
 8:53,23:30,  4.0
