月の出,月の入,月齢
12:28,23:03,  7.3
13:27,23:35,  8.3
14:27,--:--,  9.3
15:26, 0:12, 10.3
16:24, 0:55, 11.3
17:17, 1:47, 12.3
18:04, 2:46, 13.3
18:45, 3:50, 14.3
19:20, 4:57, 15.3
19:52, 6:05, 16.3
20:21, 7:12, 17.3
20:49, 8:19, 18.3
21:17, 9:26, 19.3
21:48,10:34, 20.3
22:23,11:45, 21.3
23:04,12:57, 22.3
23:54,14:08, 23.3
--:--,15:17, 24.3
 0:52,16:18, 25.3
 1:57,17:10, 26.3
 3:06,17:52, 27.3
 4:14,18:27, 28.3
 5:20,18:57, 29.3
 6:23,19:24,  0.9
 7:23,19:48,  1.9
 8:22,20:12,  2.9
 9:19,20:37,  3.9
10:17,21:03,  4.9
11:15,21:33,  5.9
12:15,22:07,  6.9
13:14,22:48,  7.9
