月の出,月の入,月齢
14:07, 2:20, 10.8
14:40, 3:30, 11.8
15:19, 4:44, 12.8
16:06, 6:01, 13.8
17:04, 7:19, 14.8
18:11, 8:30, 15.8
19:23, 9:32, 16.8
20:36,10:21, 17.8
21:46,11:01, 18.8
22:51,11:34, 19.8
23:52,12:02, 20.8
--:--,12:28, 21.8
 0:50,12:52, 22.8
 1:47,13:16, 23.8
 2:44,13:42, 24.8
 3:42,14:10, 25.8
 4:40,14:43, 26.8
 5:39,15:21, 27.8
 6:37,16:06, 28.8
 7:32,16:57,  0.1
 8:22,17:54,  1.1
 9:06,18:55,  2.1
 9:43,19:57,  3.1
10:16,21:00,  4.1
10:45,22:02,  5.1
11:13,23:04,  6.1
11:39,--:--,  7.1
12:06, 0:08,  8.1
12:36, 1:13,  9.1
13:11, 2:23, 10.1
13:52, 3:36, 11.1
