月の出,月の入,月齢
 7:30,22:08,  2.7
 8:14,23:22,  3.7
 9:06,--:--,  4.7
10:05, 0:31,  5.7
11:09, 1:30,  6.7
12:15, 2:19,  7.7
13:19, 2:59,  8.7
14:21, 3:32,  9.7
15:20, 4:00, 10.7
16:18, 4:25, 11.7
17:14, 4:48, 12.7
18:09, 5:11, 13.7
19:06, 5:35, 14.7
20:04, 6:00, 15.7
21:03, 6:29, 16.7
22:03, 7:02, 17.7
23:01, 7:41, 18.7
23:57, 8:27, 19.7
--:--, 9:20, 20.7
 0:48,10:20, 21.7
 1:32,11:24, 22.7
 2:11,12:31, 23.7
 2:45,13:39, 24.7
 3:16,14:47, 25.7
 3:46,15:57, 26.7
 4:15,17:08, 27.7
 4:47,18:23, 28.7
 5:22,19:40,  0.3
 6:03,20:58,  1.3
 6:52,22:12,  2.3
