月の出,月の入,月齢
10:01,--:--,  5.0
11:04, 0:03,  6.0
12:04, 0:31,  7.0
13:02, 0:56,  8.0
13:57, 1:20,  9.0
14:53, 1:43, 10.0
15:50, 2:07, 11.0
16:48, 2:34, 12.0
17:48, 3:04, 13.0
18:48, 3:40, 14.0
19:46, 4:22, 15.0
20:40, 5:11, 16.0
21:29, 6:07, 17.0
22:10, 7:09, 18.0
22:47, 8:14, 19.0
23:18, 9:19, 20.0
23:47,10:24, 21.0
--:--,11:29, 22.0
 0:15,12:35, 23.0
 0:43,13:42, 24.0
 1:12,14:53, 25.0
 1:46,16:06, 26.0
 2:27,17:21, 27.0
 3:16,18:35, 28.0
 4:14,19:41, 29.0
 5:21,20:37,  0.7
 6:32,21:23,  1.7
 7:42,22:00,  2.7
 8:49,22:31,  3.7
 9:52,22:57,  4.7
