月の出,月の入,月齢
 8:36,18:24,  1.2
 9:18,19:33,  2.2
 9:54,20:42,  3.2
10:25,21:49,  4.2
10:54,22:56,  5.2
11:22,--:--,  6.2
11:51, 0:03,  7.2
12:22, 1:11,  8.2
12:57, 2:21,  9.2
13:39, 3:33, 10.2
14:29, 4:44, 11.2
15:27, 5:52, 12.2
16:32, 6:51, 13.2
17:39, 7:42, 14.2
18:46, 8:23, 15.2
19:49, 8:57, 16.2
20:50, 9:26, 17.2
21:47, 9:51, 18.2
22:43,10:15, 19.2
23:39,10:38, 20.2
--:--,11:02, 21.2
 0:36,11:27, 22.2
 1:34,11:57, 23.2
 2:34,12:31, 24.2
 3:35,13:12, 25.2
 4:36,14:02, 26.2
 5:34,15:00, 27.2
 6:27,16:05, 28.2
 7:12,17:15, 29.2
 7:51,18:26,  0.6
 8:25,19:37,  1.6
