月の出,月の入,月齢
20:23,7:11,17.7
20:47,8:13,18.7
21:12,9:16,19.7
21:38,10:20,20.7
22:09,11:28,21.7
22:45,12:38,22.7
23:31,13:51,23.7
--:--,15:03,24.7
0:27,16:09,25.7
1:33,17:06,26.7
2:48,17:54,27.7
4:04,18:32,28.7
5:19,19:04,0.4
6:31,19:32,1.4
7:39,19:58,2.4
8:44,20:23,3.4
9:48,20:49,4.4
10:52,21:18,5.4
11:54,21:49,6.4
12:56,22:26,7.4
13:55,23:09,8.4
14:51,23:58,9.4
15:40,--:--,10.4
16:24,0:54,11.4
17:01,1:53,12.4
17:33,2:55,13.4
18:01,3:58,14.4
18:27,5:01,15.4
18:51,6:04,16.4
19:16,7:08,17.4
19:42,8:12,18.4
