月の出,月の入,月齢
--:--,12:16,21.8
0:08,12:43,22.8
1:10,13:10,23.8
2:11,13:37,24.8
3:11,14:06,25.8
4:12,14:37,26.8
5:13,15:13,27.8
6:13,15:54,28.8
7:10,16:42,0.1
8:02,17:34,1.1
8:49,18:30,2.1
9:29,19:28,3.1
10:04,20:27,4.1
10:35,21:25,5.1
11:02,22:23,6.1
11:28,23:21,7.1
11:53,--:--,8.1
12:20,0:20,9.1
12:48,1:21,10.1
13:21,2:27,11.1
14:01,3:37,12.1
14:51,4:50,13.1
15:51,6:04,14.1
17:01,7:12,15.1
18:17,8:12,16.1
19:34,9:01,17.1
20:47,9:41,18.1
21:56,10:15,19.1
23:01,10:45,20.1
--:--,11:12,21.1
0:04,11:40,22.1
