月の出,月の入,月齢
14:02,--:--,  8.9
14:56, 0:17,  9.9
15:47, 1:12, 10.9
16:34, 2:11, 11.9
17:16, 3:13, 12.9
17:54, 4:16, 13.9
18:29, 5:19, 14.9
19:03, 6:22, 15.9
19:38, 7:25, 16.9
20:14, 8:29, 17.9
20:53, 9:35, 18.9
21:38,10:44, 19.9
22:30,11:53, 20.9
23:27,13:01, 21.9
--:--,14:04, 22.9
 0:30,15:00, 23.9
 1:35,15:48, 24.9
 2:38,16:29, 25.9
 3:39,17:04, 26.9
 4:37,17:36, 27.9
 5:33,18:05, 28.9
 6:26,18:34,  0.3
 7:19,19:03,  1.3
 8:12,19:33,  2.3
 9:06,20:05,  3.3
10:01,20:42,  4.3
10:57,21:22,  5.3
11:52,22:09,  6.3
12:47,23:01,  7.3
13:38,23:57,  8.3
