月の出,月の入,月齢
14:25,--:--,  9.3
15:08, 0:57, 10.3
15:47, 1:58, 11.3
16:23, 3:00, 12.3
16:58, 4:02, 13.3
17:32, 5:05, 14.3
18:08, 6:10, 15.3
18:47, 7:16, 16.3
19:31, 8:26, 17.3
20:22, 9:38, 18.3
21:19,10:49, 19.3
22:22,11:56, 20.3
23:28,12:55, 21.3
--:--,13:46, 22.3
 0:32,14:29, 23.3
 1:34,15:06, 24.3
 2:32,15:39, 25.3
 3:28,16:08, 26.3
 4:21,16:37, 27.3
 5:14,17:05, 28.3
 6:06,17:34, 29.3
 6:59,18:06,  0.6
 7:54,18:41,  1.6
 8:49,19:20,  2.6
 9:45,20:05,  3.6
10:39,20:54,  4.6
11:31,21:48,  5.6
12:19,22:45,  6.6
13:03,23:44,  7.6
13:42,--:--,  8.6
14:18, 0:44,  9.6
