月の出,月の入,月齢
14:29, 2:32, 10.8
15:08, 3:36, 11.8
15:52, 4:44, 12.8
16:44, 5:57, 13.8
17:44, 7:11, 14.8
18:52, 8:21, 15.8
20:02, 9:24, 16.8
21:10,10:17, 17.8
22:15,11:02, 18.8
23:15,11:39, 19.8
--:--,12:12, 20.8
 0:11,12:42, 21.8
 1:05,13:11, 22.8
 1:57,13:39, 23.8
 2:50,14:09, 24.8
 3:43,14:42, 25.8
 4:37,15:19, 26.8
 5:33,16:00, 27.8
 6:29,16:47, 28.8
 7:22,17:38,  0.1
 8:13,18:34,  1.1
 8:59,19:32,  2.1
 9:40,20:30,  3.1
10:17,21:28,  4.1
10:51,22:26,  5.1
11:23,23:23,  6.1
11:55,--:--,  7.1
12:27, 0:21,  8.1
13:02, 1:21,  9.1
13:42, 2:25, 10.1
14:28, 3:33, 11.1
