月の出,月の入,月齢
 8:29,19:01,  1.2
 9:15,20:06,  2.2
 9:55,21:10,  3.2
10:32,22:12,  4.2
11:06,23:13,  5.2
11:39,--:--,  6.2
12:13, 0:15,  7.2
12:49, 1:17,  8.2
13:30, 2:22,  9.2
14:16, 3:29, 10.2
15:09, 4:37, 11.2
16:08, 5:42, 12.2
17:12, 6:43, 13.2
18:16, 7:35, 14.2
19:18, 8:20, 15.2
20:17, 8:59, 16.2
21:13, 9:32, 17.2
22:06,10:02, 18.2
22:57,10:30, 19.2
23:48,10:58, 20.2
--:--,11:26, 21.2
 0:40,11:56, 22.2
 1:34,12:29, 23.2
 2:30,13:07, 24.2
 3:28,13:52, 25.2
 4:27,14:43, 26.2
 5:24,15:41, 27.2
 6:18,16:44, 28.2
 7:07,17:50, 29.2
 7:51,18:56,  0.6
 8:30,20:01,  1.6
