月の出,月の入,月齢
 9:06,21:05,  2.6
 9:40,22:08,  3.6
10:14,23:11,  4.6
10:50,--:--,  5.6
11:29, 0:16,  6.6
12:13, 1:22,  7.6
13:03, 2:28,  8.6
13:59, 3:34,  9.6
15:00, 4:34, 10.6
16:03, 5:29, 11.6
17:05, 6:15, 12.6
18:05, 6:56, 13.6
19:02, 7:30, 14.6
19:56, 8:02, 15.6
20:48, 8:30, 16.6
21:39, 8:58, 17.6
22:31, 9:26, 18.6
23:24, 9:55, 19.6
--:--,10:27, 20.6
 0:19,11:02, 21.6
 1:15,11:43, 22.6
 2:13,12:30, 23.6
 3:10,13:25, 24.6
 4:05,14:25, 25.6
 4:56,15:29, 26.6
 5:42,16:35, 27.6
 6:23,17:42, 28.6
 7:01,18:47,  0.1
