月の出,月の入,月齢
 7:37,19:52,  1.1
 8:12,20:58,  2.1
 8:48,22:04,  3.1
 9:27,23:12,  4.1
10:10,--:--,  5.1
10:59, 0:20,  6.1
11:54, 1:27,  7.1
12:54, 2:30,  8.1
13:56, 3:26,  9.1
14:58, 4:14, 10.1
15:57, 4:55, 11.1
16:54, 5:31, 12.1
17:48, 6:03, 13.1
18:41, 6:32, 14.1
19:32, 7:00, 15.1
20:24, 7:27, 16.1
21:16, 7:56, 17.1
22:10, 8:27, 18.1
23:06, 9:00, 19.1
--:--, 9:39, 20.1
 0:02,10:23, 21.1
 0:59,11:13, 22.1
 1:54,12:10, 23.1
 2:45,13:11, 24.1
 3:32,14:14, 25.1
 4:15,15:19, 26.1
 4:53,16:25, 27.1
 5:30,17:30, 28.1
 6:05,18:36, 29.1
 6:41,19:43,  0.7
 7:20,20:53,  1.7
