月の出,月の入,月齢
 8:10,17:35,  1.2
 8:50,18:46,  2.2
 9:24,19:58,  3.2
 9:53,21:08,  4.2
10:20,22:18,  5.2
10:45,23:27,  6.2
11:11,--:--,  7.2
11:39, 0:38,  8.2
12:12, 1:51,  9.2
12:51, 3:05, 10.2
13:39, 4:19, 11.2
14:37, 5:27, 12.2
15:42, 6:27, 13.2
16:51, 7:16, 14.2
17:59, 7:56, 15.2
19:06, 8:27, 16.2
20:08, 8:54, 17.2
21:09, 9:17, 18.2
22:07, 9:39, 19.2
23:05, 9:59, 20.2
--:--,10:21, 21.2
 0:04,10:44, 22.2
 1:04,11:11, 23.2
 2:06,11:43, 24.2
 3:09,12:22, 25.2
 4:12,13:11, 26.2
 5:10,14:09, 27.2
 6:02,15:16, 28.2
 6:46,16:28, 29.2
 7:23,17:41,  0.6
 7:54,18:54,  1.6
