月の出,月の入,月齢
11:58,22:19,  7.3
12:59,22:48,  8.3
14:00,23:23,  9.3
15:01,--:--, 10.3
16:00, 0:05, 11.3
16:53, 0:56, 12.3
17:39, 1:55, 13.3
18:18, 3:01, 14.3
18:51, 4:10, 15.3
19:20, 5:20, 16.3
19:46, 6:30, 17.3
20:12, 7:40, 18.3
20:37, 8:50, 19.3
21:06,10:01, 20.3
21:38,11:14, 21.3
22:17,12:29, 22.3
23:04,13:43, 23.3
--:--,14:52, 24.3
 0:01,15:53, 25.3
 1:07,16:44, 26.3
 2:17,17:25, 27.3
 3:28,17:58, 28.3
 4:37,18:25, 29.3
 5:42,18:50,  0.9
 6:45,19:12,  1.9
 7:46,19:33,  2.9
 8:46,19:56,  3.9
 9:46,20:20,  4.9
10:46,20:47,  5.9
11:48,21:19,  6.9
12:49,21:58,  7.9
