月の出,月の入,月齢
 6:48,18:59,  1.1
 7:15,20:13,  2.1
 7:43,21:28,  3.1
 8:13,22:44,  4.1
 8:49,24:00,  5.1
 9:32,--:--,  6.1
10:23, 1:11,  7.1
11:22, 2:15,  8.1
12:27, 3:10,  9.1
13:34, 3:54, 10.1
14:40, 4:29, 11.1
15:44, 4:58, 12.1
16:46, 5:23, 13.1
17:45, 5:46, 14.1
18:44, 6:07, 15.1
19:43, 6:27, 16.1
20:42, 6:49, 17.1
21:42, 7:13, 18.1
22:44, 7:41, 19.1
23:45, 8:13, 20.1
--:--, 8:53, 21.1
 0:45, 9:41, 22.1
 1:40,10:37, 23.1
 2:29,11:42, 24.1
 3:11,12:52, 25.1
 3:47,14:04, 26.1
 4:18,15:18, 27.1
 4:46,16:32, 28.1
 5:13,17:46, 29.1
 5:40,19:03,  0.7
 6:10,20:21,  1.7
