月の出,月の入,月齢
10:12,22:46,  5.7
11:12,23:07,  6.7
12:10,23:29,  7.7
13:09,23:52,  8.7
14:09,--:--,  9.7
15:11, 0:19, 10.7
16:13, 0:50, 11.7
17:13, 1:28, 12.7
18:10, 2:13, 13.7
19:00, 3:08, 14.7
19:43, 4:10, 15.7
20:19, 5:16, 16.7
20:50, 6:25, 17.7
21:18, 7:34, 18.7
21:43, 8:42, 19.7
22:08, 9:50, 20.7
22:34,10:59, 21.7
23:03,12:10, 22.7
23:37,13:23, 23.7
--:--,14:39, 24.7
 0:19,15:53, 25.7
 1:10,17:02, 26.7
 2:12,18:01, 27.7
 3:21,18:49, 28.7
 4:34,19:27,  0.3
 5:45,19:58,  1.3
 6:53,20:24,  2.3
 7:57,20:47,  3.3
 8:59,21:09,  4.3
 9:59,21:31,  5.3
10:58,21:54,  6.3
