月の出,月の入,月齢
 7:00,22:54,  3.3
 8:04,23:48,  4.3
 9:13,--:--,  5.3
10:23, 0:30,  6.3
11:29, 1:04,  7.3
12:32, 1:32,  8.3
13:32, 1:56,  9.3
14:31, 2:18, 10.3
15:29, 2:39, 11.3
16:27, 3:00, 12.3
17:27, 3:22, 13.3
18:28, 3:47, 14.3
19:29, 4:17, 15.3
20:30, 4:52, 16.3
21:28, 5:34, 17.3
22:20, 6:25, 18.3
23:05, 7:23, 19.3
23:43, 8:27, 20.3
--:--, 9:34, 21.3
 0:16,10:42, 22.3
 0:44,11:50, 23.3
 1:11,13:00, 24.3
 1:36,14:11, 25.3
 2:03,15:24, 26.3
 2:32,16:41, 27.3
 3:07,18:01, 28.3
 3:49,19:20, 29.3
 4:41,20:33,  1.0
 5:44,21:34,  2.0
 6:54,22:24,  3.0
 8:05,23:02,  4.0
