月の出,月の入,月齢
13:27, 1:44, 10.8
13:57, 2:57, 11.8
14:33, 4:14, 12.8
15:17, 5:34, 13.8
16:13, 6:53, 14.8
17:20, 8:06, 15.8
18:34, 9:07, 16.8
19:49, 9:55, 17.8
21:01,10:32, 18.8
22:09,11:03, 19.8
23:12,11:29, 20.8
--:--,11:52, 21.8
 0:13,12:13, 22.8
 1:13,12:35, 23.8
 2:12,12:59, 24.8
 3:12,13:25, 25.8
 4:13,13:56, 26.8
 5:13,14:32, 27.8
 6:13,15:16, 28.8
 7:08,16:07,  0.1
 7:57,17:04,  1.1
 8:40,18:07,  2.1
 9:16,19:11,  3.1
 9:47,20:16,  4.1
10:14,21:20,  5.1
10:39,22:25,  6.1
11:03,23:31,  7.1
11:27,--:--,  8.1
11:55, 0:40,  9.1
12:26, 1:52, 10.1
13:05, 3:07, 11.1
