月の出,月の入,月齢
14:02,23:35,  9.3
14:40,--:--, 10.3
15:14, 0:42, 11.3
15:43, 1:50, 12.3
16:11, 2:59, 13.3
16:38, 4:09, 14.3
17:07, 5:21, 15.3
17:39, 6:36, 16.3
18:15, 7:53, 17.3
19:00, 9:11, 18.3
19:53,10:27, 19.3
20:55,11:35, 20.3
22:03,12:34, 21.3
23:13,13:21, 22.3
--:--,13:59, 23.3
 0:20,14:30, 24.3
 1:25,14:56, 25.3
 2:27,15:20, 26.3
 3:27,15:43, 27.3
 4:25,16:05, 28.3
 5:24,16:29, 29.3
 6:23,16:55,  0.6
 7:23,17:24,  1.6
 8:23,17:59,  2.6
 9:23,18:39,  3.6
10:20,19:27,  4.6
11:12,20:22,  5.6
11:57,21:22,  6.6
12:37,22:26,  7.6
13:11,23:31,  8.6
13:41,--:--,  9.6
