月の出,月の入,月齢
14:09, 0:38, 10.6
14:35, 1:46, 11.6
15:03, 2:55, 12.6
15:33, 4:07, 13.6
16:07, 5:23, 14.6
16:49, 6:42, 15.6
17:39, 8:02, 16.6
18:40, 9:17, 17.6
19:49,10:22, 18.6
21:01,11:16, 19.6
22:11,11:58, 20.6
23:18,12:32, 21.6
--:--,13:00, 22.6
 0:21,13:25, 23.6
 1:21,13:48, 24.6
 2:20,14:10, 25.6
 3:18,14:33, 26.6
 4:16,14:58, 27.6
 5:16,15:26, 28.6
 6:16,15:59, 29.6
 7:16,16:38,  0.8
 8:14,17:24,  1.8
 9:07,18:17,  2.8
 9:55,19:15,  3.8
10:36,20:17,  4.8
11:11,21:21,  5.8
11:41,22:25,  6.8
12:09,23:30,  7.8
12:35,--:--,  8.8
13:01, 0:36,  9.8
