月の出,月の入,月齢
10:13,22:45,  5.7
11:11,23:08,  6.7
12:09,23:30,  7.7
13:07,23:55,  8.7
14:06,--:--,  9.7
15:07, 0:22, 10.7
16:08, 0:54, 11.7
17:08, 1:32, 12.7
18:04, 2:19, 13.7
18:55, 3:13, 14.7
19:39, 4:15, 15.7
20:16, 5:20, 16.7
20:48, 6:28, 17.7
21:16, 7:36, 18.7
21:42, 8:43, 19.7
22:08, 9:50, 20.7
22:35,10:58, 21.7
23:05,12:08, 22.7
23:40,13:20, 23.7
--:--,14:34, 24.7
 0:23,15:48, 25.7
 1:15,16:56, 26.7
 2:17,17:56, 27.7
 3:26,18:44, 28.7
 4:38,19:23,  0.3
 5:48,19:55,  1.3
 6:55,20:23,  2.3
 7:58,20:47,  3.3
 8:59,21:10,  4.3
 9:58,21:32,  5.3
10:56,21:56,  6.3
