月の出,月の入,月齢
 6:48,21:36,  2.7
 7:30,22:52,  3.7
 8:20,--:--,  4.7
 9:19, 0:01,  5.7
10:23, 1:00,  6.7
11:30, 1:49,  7.7
12:36, 2:28,  8.7
13:40, 3:00,  9.7
14:41, 3:26, 10.7
15:39, 3:50, 11.7
16:37, 4:12, 12.7
17:34, 4:34, 13.7
18:32, 4:56, 14.7
19:31, 5:20, 15.7
20:31, 5:47, 16.7
21:32, 6:18, 17.7
22:32, 6:56, 18.7
23:28, 7:41, 19.7
--:--, 8:34, 20.7
 0:18, 9:34, 21.7
 1:02,10:40, 22.7
 1:40,11:48, 23.7
 2:13,12:57, 24.7
 2:42,14:08, 25.7
 3:10,15:19, 26.7
 3:38,16:32, 27.7
 4:07,17:49, 28.7
 4:40,19:07,  0.3
 5:20,20:27,  1.3
 6:08,21:42,  2.3
