月の出,月の入,月齢
 6:48,18:59,  1.1
 7:15,20:12,  2.1
 7:44,21:26,  3.1
 8:16,22:41,  4.1
 8:53,23:55,  5.1
 9:36,--:--,  6.1
10:28, 1:06,  7.1
11:27, 2:10,  8.1
12:32, 3:04,  9.1
13:38, 3:49, 10.1
14:43, 4:26, 11.1
15:46, 4:56, 12.1
16:47, 5:22, 13.1
17:46, 5:45, 14.1
18:43, 6:07, 15.1
19:41, 6:28, 16.1
20:39, 6:51, 17.1
21:39, 7:16, 18.1
22:39, 7:44, 19.1
23:40, 8:18, 20.1
--:--, 8:58, 21.1
 0:40, 9:46, 22.1
 1:35,10:43, 23.1
 2:24,11:47, 24.1
 3:06,12:56, 25.1
 3:43,14:07, 26.1
 4:15,15:19, 27.1
 4:45,16:32, 28.1
 5:13,17:46, 29.1
 5:41,19:01,  0.7
 6:12,20:18,  1.7
