月の出,月の入,月齢
13:51, 2:05, 10.8
14:24, 3:15, 11.8
15:02, 4:29, 12.8
15:49, 5:47, 13.8
16:46, 7:05, 14.8
17:54, 8:17, 15.8
19:06, 9:18, 16.8
20:19,10:08, 17.8
21:29,10:47, 18.8
22:34,11:20, 19.8
23:36,11:47, 20.8
--:--,12:12, 21.8
 0:35,12:36, 22.8
 1:32,13:00, 23.8
 2:29,13:26, 24.8
 3:27,13:54, 25.8
 4:26,14:26, 26.8
 5:25,15:04, 27.8
 6:24,15:49, 28.8
 7:18,16:40,  0.1
 8:08,17:37,  1.1
 8:52,18:38,  2.1
 9:29,19:41,  3.1
10:02,20:44,  4.1
10:31,21:46,  5.1
10:58,22:49,  6.1
11:24,23:52,  7.1
11:51,--:--,  8.1
12:20, 0:58,  9.1
12:55, 2:08, 10.1
13:36, 3:21, 11.1
