月の出,月の入,月齢
 9:44,23:49,  5.0
10:48,--:--,  6.0
11:48, 0:17,  7.0
12:46, 0:42,  8.0
13:42, 1:05,  9.0
14:38, 1:28, 10.0
15:35, 1:52, 11.0
16:34, 2:18, 12.0
17:34, 2:48, 13.0
18:34, 3:23, 14.0
19:32, 4:05, 15.0
20:27, 4:54, 16.0
21:15, 5:50, 17.0
21:57, 6:52, 18.0
22:32, 7:57, 19.0
23:04, 9:03, 20.0
23:32,10:08, 21.0
24:00,11:13, 22.0
--:--,12:19, 23.0
 0:27,13:27, 24.0
 0:57,14:38, 25.0
 1:30,15:52, 26.0
 2:10,17:07, 27.0
 2:59,18:21, 28.0
 3:57,19:27, 29.0
 5:04,20:24,  0.7
 6:15,21:09,  1.7
 7:25,21:46,  2.7
 8:32,22:16,  3.7
 9:36,22:43,  4.7
