月の出,月の入,月齢
 7:14,21:54,  2.7
 7:57,23:08,  3.7
 8:48,--:--,  4.7
 9:47, 0:17,  5.7
10:51, 1:16,  6.7
11:58, 2:05,  7.7
13:02, 2:45,  8.7
14:05, 3:18,  9.7
15:04, 3:46, 10.7
16:02, 4:10, 11.7
16:58, 4:33, 12.7
17:54, 4:56, 13.7
18:51, 5:19, 14.7
19:49, 5:44, 15.7
20:49, 6:13, 16.7
21:49, 6:45, 17.7
22:48, 7:24, 18.7
23:43, 8:09, 19.7
--:--, 9:03, 20.7
 0:34,10:02, 21.7
 1:19,11:07, 22.7
 1:57,12:14, 23.7
 2:31,13:22, 24.7
 3:02,14:31, 25.7
 3:31,15:41, 26.7
 4:00,16:53, 27.7
 4:31,18:08, 28.7
 5:06,19:26,  0.3
 5:46,20:44,  1.3
 6:35,21:58,  2.3
