月の出,月の入,月齢
 7:33,23:04,  3.3
 8:38,23:59,  4.3
 9:46,--:--,  5.3
10:53, 0:43,  6.3
11:57, 1:19,  7.3
12:58, 1:49,  8.3
13:56, 2:15,  9.3
14:53, 2:38, 10.3
15:49, 3:01, 11.3
16:45, 3:24, 12.3
17:43, 3:48, 13.3
18:42, 4:16, 14.3
19:42, 4:47, 15.3
20:41, 5:24, 16.3
21:38, 6:07, 17.3
22:31, 6:58, 18.3
23:17, 7:56, 19.3
23:56, 8:59, 20.3
--:--,10:04, 21.3
 0:31,11:10, 22.3
 1:01,12:16, 23.3
 1:30,13:23, 24.3
 1:58,14:31, 25.3
 2:27,15:43, 26.3
 2:59,16:57, 27.3
 3:36,18:15, 28.3
 4:21,19:32, 29.3
 5:14,20:44,  1.0
 6:18,21:45,  2.0
 7:26,22:36,  3.0
 8:36,23:16,  4.0
