月の出,月の入,月齢
14:18,--:--,  9.3
14:57, 0:02, 10.3
15:32, 1:08, 11.3
16:03, 2:15, 12.3
16:32, 3:23, 13.3
17:00, 4:32, 14.3
17:30, 5:43, 15.3
18:03, 6:56, 16.3
18:41, 8:11, 17.3
19:27, 9:28, 18.3
20:21,10:43, 19.3
21:24,11:51, 20.3
22:31,12:50, 21.3
23:40,13:38, 22.3
--:--,14:16, 23.3
 0:46,14:49, 24.3
 1:50,15:16, 25.3
 2:50,15:41, 26.3
 3:49,16:05, 27.3
 4:47,16:28, 28.3
 5:44,16:53, 29.3
 6:42,17:20,  0.6
 7:41,17:50,  1.6
 8:40,18:26,  2.6
 9:39,19:07,  3.6
10:35,19:55,  4.6
11:27,20:50,  5.6
12:13,21:50,  6.6
12:54,22:53,  7.6
13:29,23:57,  8.6
14:00,--:--,  9.6
