月の出,月の入,月齢
10:35,23:07,  5.7
11:33,23:30,  6.7
12:30,23:54,  7.7
13:27,--:--,  8.7
14:25, 0:19,  9.7
15:24, 0:48, 10.7
16:24, 1:21, 11.7
17:24, 2:00, 12.7
18:20, 2:47, 13.7
19:11, 3:41, 14.7
19:55, 4:42, 15.7
20:33, 5:48, 16.7
21:06, 6:54, 17.7
21:36, 8:01, 18.7
22:03, 9:07, 19.7
22:30,10:12, 20.7
22:59,11:19, 21.7
23:30,12:27, 22.7
--:--,13:38, 23.7
 0:06,14:52, 24.7
 0:50,16:04, 25.7
 1:43,17:12, 26.7
 2:45,18:12, 27.7
 3:54,19:01, 28.7
 5:05,19:41,  0.3
 6:14,20:14,  1.3
 7:19,20:43,  2.3
 8:21,21:08,  3.3
 9:21,21:32,  4.3
10:19,21:55,  5.3
11:16,22:20,  6.3
