月の出,月の入,月齢
13:58,23:18,  8.9
14:53,--:--,  9.9
15:42, 0:13, 10.9
16:25, 1:15, 11.9
17:03, 2:21, 12.9
17:36, 3:29, 13.9
18:06, 4:37, 14.9
18:34, 5:46, 15.9
19:03, 6:55, 16.9
19:33, 8:05, 17.9
20:07, 9:18, 18.9
20:46,10:31, 19.9
21:33,11:45, 20.9
22:29,12:56, 21.9
23:32,13:59, 22.9
--:--,14:53, 23.9
 0:39,15:38, 24.9
 1:47,16:14, 25.9
 2:53,16:45, 26.9
 3:57,17:12, 27.9
 4:57,17:36, 28.9
 5:56,18:00,  0.3
 6:54,18:24,  1.3
 7:52,18:49,  2.3
 8:50,19:17,  3.3
 9:50,19:49,  4.3
10:49,20:27,  5.3
11:48,21:11,  6.3
12:43,22:02,  7.3
13:34,23:00,  8.3
