月の出,月の入,月齢
13:34, 1:49, 10.8
14:05, 3:01, 11.8
14:42, 4:17, 12.8
15:28, 5:36, 13.8
16:24, 6:54, 14.8
17:31, 8:06, 15.8
18:44, 9:08, 16.8
19:58, 9:56, 17.8
21:10,10:35, 18.8
22:16,11:06, 19.8
23:19,11:33, 20.8
--:--,11:57, 21.8
 0:19,12:20, 22.8
 1:17,12:43, 23.8
 2:16,13:07, 24.8
 3:15,13:34, 25.8
 4:15,14:06, 26.8
 5:15,14:43, 27.8
 6:13,15:27, 28.8
 7:09,16:18,  0.1
 7:58,17:15,  1.1
 8:41,18:17,  2.1
 9:18,19:20,  3.1
 9:50,20:24,  4.1
10:18,21:28,  5.1
10:43,22:32,  6.1
11:08,23:37,  7.1
11:34,--:--,  8.1
12:02, 0:44,  9.1
12:35, 1:55, 10.1
13:15, 3:10, 11.1
