月の出,月の入,月齢
 8:11,17:45,  1.2
 8:52,18:56,  2.2
 9:27,20:06,  3.2
 9:57,21:15,  4.2
10:24,22:24,  5.2
10:51,23:33,  6.2
11:18,--:--,  7.2
11:47, 0:42,  8.2
12:21, 1:54,  9.2
13:01, 3:07, 10.2
13:50, 4:20, 11.2
14:48, 5:28, 12.2
15:53, 6:28, 13.2
17:01, 7:17, 14.2
18:09, 7:58, 15.2
19:14, 8:30, 16.2
20:16, 8:58, 17.2
21:15, 9:22, 18.2
22:12, 9:44, 19.2
23:10,10:06, 20.2
--:--,10:28, 21.2
 0:07,10:52, 22.2
 1:07,11:20, 23.2
 2:08,11:53, 24.2
 3:11,12:33, 25.2
 4:12,13:22, 26.2
 5:11,14:20, 27.2
 6:03,15:26, 28.2
 6:47,16:37, 29.2
 7:25,17:50,  0.6
 7:58,19:02,  1.6
