月の出,月の入,月齢
 7:11,22:54,  3.3
 8:15,23:49,  4.3
 9:24,--:--,  5.3
10:32, 0:32,  6.3
11:38, 1:07,  7.3
12:40, 1:36,  8.3
13:39, 2:01,  9.3
14:37, 2:23, 10.3
15:34, 2:45, 11.3
16:31, 3:07, 12.3
17:30, 3:30, 13.3
18:30, 3:56, 14.3
19:31, 4:26, 15.3
20:31, 5:02, 16.3
21:29, 5:45, 17.3
22:21, 6:36, 18.3
23:06, 7:34, 19.3
23:45, 8:37, 20.3
--:--, 9:43, 21.3
 0:19,10:50, 22.3
 0:48,11:58, 23.3
 1:15,13:06, 24.3
 1:42,14:16, 25.3
 2:10,15:28, 26.3
 2:40,16:44, 27.3
 3:16,18:03, 28.3
 3:59,19:21, 29.3
 4:52,20:33,  1.0
 5:55,21:35,  2.0
 7:04,22:25,  3.0
 8:15,23:04,  4.0
