月の出,月の入,月齢
14:08,23:41,  9.3
14:46,--:--, 10.3
15:19, 0:48, 11.3
15:49, 1:56, 12.3
16:17, 3:05, 13.3
16:44, 4:15, 14.3
17:13, 5:27, 15.3
17:44, 6:42, 16.3
18:21, 7:59, 17.3
19:06, 9:17, 18.3
19:59,10:33, 19.3
21:01,11:41, 20.3
22:09,12:40, 21.3
23:19,13:27, 22.3
--:--,14:05, 23.3
 0:26,14:36, 24.3
 1:31,15:02, 25.3
 2:33,15:26, 26.3
 3:33,15:48, 27.3
 4:31,16:11, 28.3
 5:30,16:34, 29.3
 6:29,17:00,  0.6
 7:29,17:30,  1.6
 8:29,18:04,  2.6
 9:29,18:45,  3.6
10:26,19:33,  4.6
11:17,20:28,  5.6
12:03,21:28,  6.6
12:43,22:32,  7.6
13:17,23:37,  8.6
13:47,--:--,  9.6
